CitanceNumber,PreTwo,PreOne,CitationSentence,PostOne,PostTwo,PreOne And Citation,Citation And PostOne,CitingArticle,ReferenceArticle,LengthOfDocumentVector
169,-0.704,-2.3179999999999996,-2.3480000000000008,-1.5939999999999994,-1.9020000000000001,-3.4059999999999997,-3.084999999999999,W12-1003.xml,E09-2008.xml,3780
170,-2.777,-2.4859999999999998,-3.509999999999999,-0.6990000000000001,-2.0900000000000003,-3.889000000000001,-3.714999999999999,W12-6202.xml,E09-2008.xml,3780
171,-0.647,-2.0600000000000005,-2.0940000000000003,-2.5909999999999997,-1.1520000000000001,-2.527,-3.38,W12-6211.xml,E09-2008.xml,3780
172,-1.9289999999999998,-2.761,-3.0969999999999995,-2.064,-1.5969999999999995,-3.9860000000000007,-3.521,W12-6212.xml,E09-2008.xml,3780
173,-3.0170000000000003,-1.9740000000000002,-2.088,-2.395,-0.6599999999999999,-3.125000000000001,-3.3,W12-6212.xml,E09-2008.xml,3780
174,-0.9710000000000001,-2.355,-3.365,-0.7110000000000001,-1.5570000000000004,-4.312999999999999,-3.469999999999999,W12-6213.xml,E09-2008.xml,3780
175,-1.7409999999999997,-1.4209999999999998,-2.0330000000000004,-3.935999999999998,-1.3809999999999998,-2.1239999999999997,-4.198,P09-1083.xml,H05-1115.xml,3780
176,-0.631,-1.1389999999999998,-1.4,-1.1219999999999999,-2.3489999999999998,-2.071,-2.0229999999999997,P09-1083.xml,H05-1115.xml,3780
177,-1.512,-1.032,-1.391,-1.592,-1.5710000000000002,-1.9370000000000003,-2.2609999999999992,P09-1083.xml,H05-1115.xml,3780
178,-2.504,-1.561,-2.35,-3.2569999999999997,-2.439,-2.9259999999999993,-4.197,C10-2049.xml,H05-1115.xml,3780
179,-3.0920000000000005,-1.745,-1.153,-2.033,-2.8810000000000002,-2.334,-2.5730000000000004,P08-2003.xml,H05-1115.xml,3780
180,-1.412,-1.9609999999999999,-1.5579999999999998,-2.989,-2.1950000000000003,-2.8659999999999997,-3.600999999999999,P08-2003.xml,H05-1115.xml,3780
181,-1.1550000000000002,-2.351,-0.9659999999999997,-1.6600000000000001,-2.316,-2.7320000000000007,-2.215,P10-2055.xml,H05-1115.xml,3780
182,-2.4979999999999993,-1.487,-1.818,-0.615,-0.96,-2.1009999999999995,-2.127,W93-0111.xml,H89-2014.xml,3780
183,-1.7319999999999998,-1.734,-1.153,-4.414000000000001,-1.3609999999999998,-2.3070000000000004,-4.629999999999999,J93-2006.xml,H89-2014.xml,3780
184,-0.9220000000000002,-2.342,-1.709,-2.483,-1.5390000000000001,-2.844,-3.096,C00-1081.xml,H89-2014.xml,3780
185,-1.9440000000000004,-2.1739999999999995,-2.4999999999999996,-2.01,-2.0420000000000003,-3.4860000000000015,-2.7399999999999998,H92-1022.xml,H89-2014.xml,3780
186,-1.4979999999999998,-2.3019999999999996,-2.221,-0.403,-2.331,-3.237,-2.2189999999999994,C92-1060.xml,H89-2014.xml,3780
187,-2.3819999999999997,-1.1840000000000002,-2.6100000000000003,-2.6470000000000002,-1.5549999999999997,-3.0040000000000004,-3.2829999999999995,C08-1107.xml,I05-5011.xml,3985
188,-1.5630000000000002,-2.205,-3.1189999999999998,-1.58,-1.7889999999999997,-3.667,-3.747,C10-2017.xml,I05-5011.xml,3985
189,-1.2889999999999997,-1.359,-2.683,-1.8399999999999999,-2.401,-3.0169999999999995,-3.521000000000001,D12-1094.xml,I05-5011.xml,3985
190,-1.971,-1.9209999999999998,-2.229,-2.984,-1.5750000000000002,-3.242,-3.4939999999999998,E09-1025.xml,I05-5011.xml,3985
191,-0.9790000000000001,-2.133,-2.5170000000000003,-2.365,-0.399,-3.5950000000000006,-3.3359999999999985,I08-1070.xml,I05-5011.xml,3985
192,-1.838,-1.9449999999999998,-3.306,-2.662,-0.931,-3.7090000000000005,-4.266,J10-3003.xml,I05-5011.xml,3985
193,-2.3550000000000004,-2.721999999999999,-1.916,-1.569,-1.388,-3.114,-2.888,P06-2094.xml,I05-5011.xml,3985
194,-1.4060000000000001,-2.0460000000000003,-2.089,-3.043,-1.5950000000000002,-2.9579999999999997,-3.883000000000002,P07-1058.xml,I05-5011.xml,3985
195,-2.3409999999999993,-0.9470000000000001,-3.964999999999999,-1.1989999999999998,-2.125,-3.962999999999999,-4.228,P07-1058.xml,I05-5011.xml,3985
196,-1.9490000000000003,-1.7650000000000001,-3.324,-2.237,-1.4250000000000003,-3.7070000000000007,-3.715,P07-1058.xml,I05-5011.xml,3985
197,-1.5630000000000002,-1.892,-2.379,-2.733,-1.645,-2.907,-3.55,P09-2063.xml,I05-5011.xml,3985
198,-1.7530000000000001,-1.1150000000000002,-2.36,-1.197,-2.169,-2.454,-2.7739999999999996,P11-1109.xml,I05-5011.xml,3985
199,-1.939,-2.184,-3.162,-2.1029999999999998,-1.3949999999999996,-3.966,-3.4640000000000004,P12-2031.xml,I05-5011.xml,3985
200,-0.665,-1.1790000000000003,-2.525,-2.21,-1.584,-2.9650000000000003,-2.816,P12-2031.xml,I05-5011.xml,3985
201,-1.979,-3.974,-2.6099999999999994,-0.706,-2.052,-4.6400000000000015,-3.26,P13-1131.xml,I05-5011.xml,3985
202,-1.4929999999999999,-0.847,-0.927,-1.2880000000000003,-0.9109999999999998,-1.584,-1.7449999999999992,W12-4006.xml,I05-5011.xml,656
203,-1.7890000000000001,-1.746,-1.4489999999999998,-0.8440000000000001,-0.937,-2.6089999999999995,-2.152000000000001,W12-4006.xml,I05-5011.xml,656
204,-0.841,-0.6890000000000001,-1.0500000000000003,-0.681,-1.1929999999999996,-1.1559999999999997,-0.6469999999999998,W13-4047.xml,J00-3003.xml,656
205,-0.7129999999999999,-0.6970000000000001,-1.0510000000000002,-1.521,-0.708,-1.3330000000000002,-1.4329999999999998,W12-1634.xml,J00-3003.xml,656
206,-1.6749999999999998,-1.024,-1.505,-1.4079999999999995,-0.7290000000000001,-2.108,-2.567,W12-1634.xml,J00-3003.xml,656
207,-0.6699999999999999,-0.794,-0.8980000000000001,-1.056,-0.9410000000000003,-1.2209999999999996,-1.452,N06-2021.xml,J00-3003.xml,656
208,-2.5849999999999995,-2.0469999999999997,-3.338,-1.77,-1.1800000000000002,-4.066999999999999,-4.11,A00-2032.xml,J96-3004.xml,2142
209,-0.6800000000000002,-1.5559999999999996,-2.4930000000000003,-1.1710000000000003,-1.787,-3.1930000000000005,-2.862,C00-2095.xml,J96-3004.xml,2142
210,-1.4730000000000003,-0.907,-3.128000000000001,-1.7309999999999999,-2.387,-3.2060000000000004,-3.191,C02-1049.xml,J96-3004.xml,2142
211,0.0030000000000000027,-0.8660000000000001,-2.2090000000000005,-0.369,-0.4079999999999999,-2.166,-2.1550000000000002,C02-1049.xml,J96-3004.xml,2142
212,-0.7040000000000002,-1.5829999999999997,-1.713,-2.091,-2.0180000000000002,-2.6029999999999998,-2.84,C02-1080.xml,J96-3004.xml,2142
213,-1.35,-1.222,-1.8940000000000001,-0.962,-1.1759999999999997,-2.513,-2.481,C02-1143.xml,J96-3004.xml,2142
214,-1.5,-1.9939999999999998,-2.8689999999999993,-1.7730000000000001,-2.347,-3.7010000000000014,-3.537,E09-1063.xml,J96-3004.xml,2142
215,-2.2389999999999994,-2.3459999999999996,-2.9050000000000002,-2.7039999999999997,-1.1949999999999998,-3.850999999999999,-4.24,I05-3031.xml,J96-3004.xml,2142
216,-1.126,-0.708,-3.4349999999999996,-2.8470000000000004,-3.2699999999999996,-3.5410000000000004,-4.599999999999999,J00-3004.xml,J96-3004.xml,2142
217,-1.92,-1.2120000000000002,-2.3569999999999998,-2.7649999999999992,-0.6849999999999998,-2.7420000000000004,-3.773999999999999,J00-3004.xml,J96-3004.xml,2142
218,-1.1680000000000001,-1.537,-2.3570000000000007,-2.0990000000000006,-1.8980000000000001,-3.043,-3.2189999999999994,J04-1004.xml,J96-3004.xml,2142
219,-2.1520000000000006,-3.4609999999999994,-2.009,-1.9000000000000004,-1.133,-4.056,-2.463,J04-1004.xml,J96-3004.xml,2142
220,-1.9169999999999998,-0.698,-2.984,-2.249,-2.47,-3.069,-3.5570000000000004,J04-1004.xml,J96-3004.xml,2142
221,-2.241,-1.1909999999999998,-3.0390000000000006,-2.453,-3.748999999999998,-3.567,-4.175,J04-1004.xml,J96-3004.xml,2142
222,-1.573,-0.968,-2.07,-1.5579999999999998,-2.239,-2.6330000000000005,-2.8239999999999994,J05-4005.xml,J96-3004.xml,2142
223,-0.9470000000000001,-1.5399999999999996,-1.7690000000000001,-2.4840000000000004,-2.064,-2.623,-3.127,J05-4005.xml,J96-3004.xml,2142
224,-0.9780000000000002,-1.5859999999999999,-1.5870000000000002,-0.9619999999999997,-0.9460000000000002,-2.0439999999999996,-2.08,J05-4005.xml,J96-3004.xml,2142
225,-2.6119999999999997,-1.169,-1.5830000000000002,-1.3519999999999999,-0.4039999999999999,-2.0060000000000002,-2.1040000000000005,J05-4005.xml,J96-3004.xml,2142
226,-2.199,-1.116,-2.7279999999999998,-1.5790000000000002,-2.122,-2.9859999999999993,-3.327,J11-1005.xml,J96-3004.xml,2142
227,-0.7030000000000001,-1.7439999999999998,-2.1519999999999997,0.0030000000000000027,-0.7030000000000001,-2.9240000000000004,-1.9969999999999999,J11-3001.xml,J96-3004.xml,2142
228,-2.214,-2.009,-4.361000000000001,-4.053,-1.8819999999999992,-4.853,-5.342999999999999,J97-4004.xml,J96-3004.xml,2142
229,-2.1470000000000002,-1.9179999999999997,-2.0909999999999997,-1.8929999999999998,-1.8370000000000006,-2.7239999999999998,-2.797,J97-4004.xml,J96-3004.xml,2142
230,-1.3979999999999997,-1.7559999999999998,-2.6450000000000005,-2.168,-0.982,-2.994,-3.5949999999999998,J97-4004.xml,J96-3004.xml,2142
231,-2.101,-1.3909999999999996,-3.155999999999999,-0.964,-0.7149999999999999,-3.2300000000000004,-3.344999999999999,N10-1068.xml,J96-3004.xml,2142
232,-1.7610000000000001,-0.9669999999999999,-1.7799999999999998,-1.556,-2.239,-2.247,-2.423,P03-1035.xml,J96-3004.xml,2142
233,-0.6759999999999999,-2.7719999999999994,-2.773,-2.085,-1.7699999999999996,-4.1530000000000005,-3.3649999999999993,P03-1035.xml,J96-3004.xml,2142
234,-1.782,-1.8050000000000002,-2.6270000000000002,-1.396,-1.2029999999999998,-2.8669999999999995,-2.9040000000000004,P06-1010.xml,J96-3004.xml,2142
235,-1.689,-1.5310000000000001,-3.149,-1.927,-0.6890000000000001,-3.4699999999999998,-3.3840000000000003,P06-1126.xml,J96-3004.xml,2142
236,-1.9120000000000004,-0.956,-2.7889999999999997,-2.232,-1.3900000000000001,-3.002,-3.2600000000000007,P07-1015.xml,J96-3004.xml,2142
237,-1.589,-0.9570000000000001,-2.7449999999999997,-1.9409999999999998,-0.9729999999999999,-3.098,-3.0509999999999993,P07-1016.xml,J96-3004.xml,2142
238,-2.3449999999999998,-2.4690000000000003,-3.1799999999999997,-1.3629999999999995,-1.5929999999999995,-3.633,-3.0939999999999994,P12-1110.xml,J96-3004.xml,2142
239,-2.0890000000000004,-3.341000000000001,-2.343,-1.5739999999999998,-1.6949999999999998,-4.251,-2.7560000000000002,P12-1111.xml,J96-3004.xml,2142
240,-2.4570000000000003,-1.1769999999999996,-1.9139999999999997,-2.7909999999999995,-2.5170000000000003,-2.1479999999999997,-3.3199999999999994,P97-1041.xml,J96-3004.xml,2142
241,-1.943,-2.9800000000000004,-2.5059999999999993,-2.051,-0.5499999999999998,-3.981,-3.3729999999999993,P98-1076.xml,J96-3004.xml,2142
242,-0.5499999999999998,-1.2079999999999997,-2.779,-2.4870000000000005,-1.1989999999999998,-2.747,-3.042,P98-1076.xml,J96-3004.xml,2142
243,-1.548,-1.1440000000000001,-2.154,-2.0729999999999995,-2.9979999999999998,-2.604,-3.317,P99-1036.xml,J96-3004.xml,2142
244,-1.9200000000000004,-2.0729999999999995,-2.9979999999999998,0.0030000000000000027,-3.217999999999999,-3.754999999999998,-3.282,P99-1036.xml,J96-3004.xml,2142
245,-2.9979999999999998,0.0030000000000000027,-3.217999999999999,-1.9059999999999997,-1.888,-3.217999999999999,-3.793,P99-1036.xml,J96-3004.xml,2142
246,-1.7319999999999998,-0.649,-2.485999999999999,-1.9810000000000003,-1.7560000000000002,-2.4930000000000003,-2.8009999999999997,P99-1036.xml,J96-3004.xml,2142
247,-1.669,-1.178,-2.398,-1.3739999999999997,-0.9549999999999998,-2.8819999999999997,-3.1100000000000003,W00-0803.xml,J96-3004.xml,2142
248,-2.1820000000000004,-2.231,-3.4299999999999997,-2.3259999999999996,-2.511999999999999,-4.008,-3.9450000000000003,W00-1207.xml,J96-3004.xml,2142
249,-1.1790000000000003,-0.7129999999999999,-2.2130000000000005,-2.704,-2.098,-2.487,-3.4299999999999997,W01-0513.xml,J96-3004.xml,2142
250,-1.9450000000000003,-1.875,-3.2840000000000007,-0.9510000000000001,-0.9830000000000001,-3.798,-3.4320000000000004,W02-1117.xml,J96-3004.xml,2142
251,-6.837999999999996,-3.984,-2.9569999999999994,-2.449,-0.4079999999999999,-5.104999999999998,-3.5170000000000012,W02-1808.xml,J96-3004.xml,2142
252,-2.5149999999999997,-1.3780000000000001,-2.345,-3.1479999999999997,-2.777,-2.974,-4.156,W03-1025.xml,J96-3004.xml,2142
253,-2.8110000000000004,-2.245,-2.9889999999999994,-1.7609999999999997,-1.927,-4.023,-3.7170000000000005,W03-1025.xml,J96-3004.xml,2142
254,-0.9510000000000001,-0.9499999999999997,-1.7389999999999999,-1.876,-1.388,-2.044,-2.831,W03-1025.xml,J96-3004.xml,2142
255,-2.577,-2.6399999999999997,-3.341,-2.089,-2.026,-3.992,-4.158000000000001,W03-1728.xml,J96-3004.xml,2142
256,-1.521,-3.0489999999999995,-2.8879999999999995,-2.245,-2.411,-4.04,-3.627,W05-0709.xml,J96-3004.xml,2142
257,-2.5970000000000004,-1.134,-3.463,-1.2029999999999998,-1.576,-3.378,-3.3530000000000006,W06-1630.xml,J96-3004.xml,2142
258,-1.6069999999999998,-2.9749999999999996,-3.109,-1.1670000000000003,-1.9509999999999996,-4.295999999999999,-3.362,W10-3212.xml,J96-3004.xml,2142
259,-1.8810000000000002,-1.158,-2.7279999999999998,-2.946,-2.9820000000000007,-2.9979999999999998,-4.1739999999999995,W10-3708.xml,J96-3004.xml,2142
260,-1.2039999999999997,-1.8060000000000005,-2.4869999999999997,-0.7,-0.405,-3.495,-2.758,W11-0823.xml,J96-3004.xml,2142
261,-1.5619999999999994,-1.5619999999999998,-2.6140000000000008,-3.003000000000001,-2.5669999999999997,-3.167,-3.6149999999999993,W12-1011.xml,J96-3004.xml,2142
262,-0.7089999999999999,-1.729,-3.058,-2.3470000000000004,-1.205,-3.327,-3.9460000000000006,W12-1011.xml,J96-3004.xml,2142
263,-3.0119999999999996,-3.2890000000000006,-3.037000000000001,-2.977,-2.458,-4.458999999999998,-4.105999999999999,W12-2303.xml,J96-3004.xml,2142
264,-2.292,-1.7610000000000001,-2.3540000000000005,-3.311,-1.5780000000000003,-3.3160000000000007,-4.097,W12-2303.xml,J96-3004.xml,2142
265,-2.8020000000000005,-1.9030000000000005,-3.4060000000000015,-2.8389999999999995,-2.9650000000000003,-3.690999999999999,-4.426,W97-0120.xml,J96-3004.xml,2142
266,-2.045,-1.758,-1.9139999999999997,-1.9329999999999998,-1.9180000000000001,-2.8779999999999992,-2.8760000000000003,W97-0120.xml,J96-3004.xml,2142
267,-1.9180000000000001,-0.7069999999999999,-2.6069999999999998,-2.347,-2.0959999999999996,-2.7199999999999998,-3.297999999999999,W97-0120.xml,J96-3004.xml,2142
268,-1.9249999999999998,-2.2519999999999993,-3.9739999999999993,-2.167,-1.8560000000000003,-3.958000000000001,-3.5029999999999992,W97-0120.xml,J96-3004.xml,2142
269,-0.3999999999999999,-0.685,-2.847,-1.9810000000000003,-1.577,-2.9830000000000005,-3.133,W97-0120.xml,J96-3004.xml,2142
270,-0.681,-2.848,-2.365,-2.511,-1.6340000000000003,-3.7120000000000006,-3.4939999999999998,W97-0316.xml,J96-3004.xml,2142
271,-0.931,-1.7389999999999999,-1.1600000000000001,-1.326,-0.8959999999999999,-2.1889999999999996,-1.483,J01-2004.xml,J98-2005.xml,2142
272,-1.6569999999999996,-2.0789999999999997,-2.1540000000000004,-2.7729999999999997,-2.383,-3.271,-3.4909999999999997,J02-2003.xml,N01-1011.xml,2142
273,-2.084,-1.5950000000000002,-3.2109999999999994,-2.909,-3.356,-3.7169999999999996,-4.23,E12-1054.xml,N04-1038.xml,2544
274,-2.4779999999999998,-1.5780000000000003,-2.8880000000000003,-2.5820000000000003,-2.345,-3.433,-3.9959999999999987,H05-1003.xml,N04-1038.xml,2544
275,-1.1519999999999997,-1.6099999999999999,-2.2340000000000004,-0.6910000000000001,-2.0980000000000003,-2.792,-2.342,N13-1104.xml,N04-1038.xml,2544
276,-1.5120000000000005,-2.089,-1.4059999999999997,-2.615,-1.767,-2.752,-3.2170000000000005,N13-1110.xml,N04-1038.xml,2544
277,-2.2140000000000004,-2.2190000000000003,-1.787,-2.046,-1.3650000000000002,-3.0140000000000002,-2.9960000000000004,P05-1020.xml,N04-1038.xml,2544
278,-1.3680000000000003,-2.434,-3.816,-3.513000000000001,-1.6020000000000003,-4.800000000000002,-4.997,P06-1005.xml,N04-1038.xml,2544
279,-2.305,-1.194,-2.6059999999999994,0.0020000000000000018,-1.874,-3.0890000000000004,-2.593,P06-1005.xml,N04-1038.xml,2544
280,-1.7670000000000003,-2.397,-2.204,-1.729,-1.423,-3.443999999999999,-3.0820000000000007,P07-1067.xml,N04-1038.xml,2544
281,-3.537,-3.1319999999999997,-1.375,-2.152,-3.527000000000001,-3.641,-2.695,P07-1068.xml,N04-1038.xml,2544
282,-1.532,-1.5970000000000004,-2.3639999999999994,-3.17,-1.9470000000000005,-3.0040000000000004,-4.135000000000001,P08-1090.xml,N04-1038.xml,2544
283,-1.9289999999999998,-2.09,-2.5070000000000006,-2.5100000000000002,-0.986,-3.499999999999999,-3.6319999999999997,P09-1068.xml,N04-1038.xml,2544
284,-1.7510000000000003,-0.6879999999999997,-2.5309999999999997,-1.1870000000000003,-1.58,-2.5229999999999997,-2.472,P09-1074.xml,N04-1038.xml,2544
285,-1.193,1,-3.0,-1.4619999999999997,-3.2439999999999998,-3.0,-3.664999999999999,P10-1142.xml,N04-1038.xml,2544
286,-1.7519999999999998,-1.161,-2.5709999999999997,-0.9589999999999999,-1.912,-2.825,-2.838000000000001,P11-1082.xml,N04-1038.xml,2544
287,-2.6799999999999997,-1.8700000000000006,-2.716,-1.9149999999999996,-1.7519999999999998,-3.237,-3.3,P13-1121.xml,N04-1038.xml,2544
288,-2.476,-2.5470000000000006,-2.744,-1.912,-2.875,-3.7409999999999988,-3.2779999999999996,P13-2015.xml,N04-1038.xml,2544
289,-2.079,-2.2470000000000003,-3.13,-1.5999999999999996,-1.737,-3.8169999999999993,-3.375,W05-0612.xml,N04-1038.xml,2544
290,-1.2030000000000003,-2.252,-2.491,-1.1920000000000002,-2.5209999999999995,-3.548000000000001,-2.992,W06-0106.xml,N04-1038.xml,2544
291,-0.9590000000000001,-1.3849999999999998,-3.463,-2.4620000000000006,-1.5819999999999999,-3.954999999999999,-4.436999999999999,W06-0206.xml,N04-1038.xml,2544
292,-1.3650000000000002,-1.7559999999999998,-3.3200000000000003,-2.0719999999999996,-1.7760000000000002,-3.923000000000001,-4.0,W10-3909.xml,N04-1038.xml,2544
293,-2.4440000000000004,-1.3939999999999997,-2.053,-2.5389999999999997,-1.9490000000000003,-2.6130000000000004,-2.948,W10-3909.xml,N04-1038.xml,2544
294,-1.8719999999999999,-2.0450000000000004,-2.7539999999999996,-2.6510000000000002,-1.166,-3.0359999999999996,-3.9109999999999996,W10-3909.xml,N04-1038.xml,2544
295,-0.968,-1.7190000000000003,-1.7959999999999998,-1.54,-1.5829999999999997,-2.7680000000000002,-2.438,D13-1031.xml,N06-2049.xml,2755
296,-1.9269999999999996,-2.902,-2.3429999999999995,-2.3409999999999993,-3.019,-3.6510000000000007,-2.979,I08-4009.xml,N06-2049.xml,2755
297,-2.902,-2.3429999999999995,-2.3409999999999993,-3.019,-1.73,-2.979,-3.5279999999999996,I08-4009.xml,N06-2049.xml,2755
298,-3.125,-2.2159999999999997,-2.166,-1.8399999999999999,-3.251999999999999,-3.3050000000000006,-2.2129999999999996,I08-4015.xml,N06-2049.xml,2755
299,-1.068,-2.2960000000000003,-2.679,-2.234,-1.899,-3.2359999999999998,-3.4529999999999994,I08-4030.xml,N06-2049.xml,2755
300,-2.6390000000000002,-2.135,-3.5409999999999986,-1.189,-2.3039999999999994,-3.7989999999999995,-3.7639999999999993,I08-4030.xml,N06-2049.xml,2755
301,-1.577,-1.834,-2.3989999999999996,-1.6880000000000002,-1.202,-3.3069999999999995,-2.9170000000000003,J11-1005.xml,N06-2049.xml,2755
302,-1.1949999999999998,-2.678,-2.255,-2.3800000000000003,-1.376,-3.3020000000000005,-2.7309999999999994,N09-1007.xml,N06-2049.xml,2755
303,-2.704,-1.576,-2.3709999999999996,-2.5610000000000004,-1.193,-2.8869999999999996,-3.33,P07-1106.xml,N06-2049.xml,2755
304,-1.734,-1.8470000000000004,-2.392,-2.058,-1.4130000000000003,-3.3040000000000003,-3.1550000000000002,P07-1106.xml,N06-2049.xml,2755
305,-0.9660000000000002,-0.9790000000000001,-2.967999999999999,0.0020000000000000018,-0.976,-3.3049999999999997,-2.967999999999999,P12-1027.xml,N06-2049.xml,2755
306,-1.177,-2.967,-2.052,-1.3780000000000001,-1.5700000000000003,-3.6130000000000004,-2.4189999999999996,W06-0118.xml,N06-2049.xml,2755
307,-1.733,-0.7070000000000001,-3.747,-3.231,-1.3779999999999997,-4.031000000000001,-4.9079999999999995,W06-0118.xml,N06-2049.xml,2755
308,-1.153,-1.1479999999999997,-1.8769999999999998,-1.379,-1.3319999999999999,-2.4830000000000005,-2.5089999999999995,W08-0335.xml,N06-2049.xml,2755
309,-2.1149999999999993,-1.717,-3.2119999999999997,-1.936,-1.3900000000000001,-3.123,-3.620000000000001,W08-0335.xml,N06-2049.xml,2755
310,-1.6959999999999997,-2.165,-3.147000000000001,-1.749,-2.2509999999999994,-3.8360000000000003,-3.71,W10-4128.xml,N06-2049.xml,2755
311,-2.02,-1.376,-2.651,-0.9529999999999998,-1.4849999999999999,-3.252,-2.7110000000000003,W10-4135.xml,N06-2049.xml,2755
312,-1.5579999999999998,-1.733,-2.5879999999999996,-2.159,-0.9189999999999998,-3.292,-2.882,W10-4135.xml,N06-2049.xml,2755
313,-1.6810000000000005,-2.709,-1.7109999999999999,-2.3699999999999997,-2.813,-3.3359999999999994,-2.6910000000000003,W10-4135.xml,N06-2049.xml,2755
314,-1.612,-1.2000000000000002,-2.9350000000000005,-2.5199999999999996,-1.3779999999999997,-3.4050000000000002,-4.008,W10-4138.xml,N06-2049.xml,2755
315,-1.779,-2.6980000000000004,-3.535,-1.9129999999999998,-4.807999999999997,-4.322,-4.246999999999999,N09_csl2013.xml,N09-1001.xml,3066
316,-2.369999999999999,-2.2619999999999996,-1.1520000000000001,-1.7150000000000003,-1.1749999999999998,-2.7539999999999996,-2.2600000000000002,N09prod.xml,N09-1001.xml,3066
317,-2.5000000000000004,-1.197,-1.9209999999999998,-2.1180000000000003,-2.433,-1.927,-2.6490000000000005,N09prod.xml,N09-1001.xml,3066
318,-1.85,-1.432,-4.2589999999999995,-5.252,-1.923,-4.681999999999999,-6.516000000000001,N15-1071.xml,N09-1001.xml,3066
319,-2.2020000000000004,-2.088,-2.78,-2.5109999999999997,-1.5410000000000004,-3.1880000000000006,-3.8529999999999998,P101167.xml,N09-1001.xml,3066
320,-1.7469999999999999,-1.3010000000000002,-1.416,-1.6959999999999993,-1.7570000000000001,-2.0140000000000002,-2.4779999999999998,PEAAI_n09.xml,N09-1001.xml,3066
321,-1.4009999999999998,-1.3639999999999994,-3.5709999999999997,-2.9119999999999995,-1.5669999999999997,-3.5519999999999996,-4.173,Pproc2014_n09.xml,N09-1001.xml,3066
322,-0.98,-1.589,-2.21,-2.568,-1.766,-2.8679999999999994,-3.572,Pproc2014_n09.xml,N09-1001.xml,3066
323,-2.408,-1.9229999999999996,-3.660000000000001,-1.928,-1.895,-3.9410000000000007,-4.008000000000001,W11-0311.xml,N09-1001.xml,3066
324,-2.7239999999999998,-2.114,-3.7990000000000004,-2.067,-3.099,-4.5809999999999995,-4.600999999999998,C10-2052.xml,N09-1025.xml,3414
325,-2.463,-2.8970000000000002,-3.037,-2.3880000000000003,-1.867,-4.348,-3.7719999999999994,D11-1081.xml,N09-1025.xml,3414
326,-2.3880000000000003,-1.867,-2.6179999999999994,-0.935,-2.492,-3.279,-2.561000000000001,D11-1081.xml,N09-1025.xml,3414
327,-1.8370000000000002,-2.0639999999999996,-3.8729999999999993,-2.0199999999999996,-2.1959999999999997,-4.492999999999999,-4.522999999999999,D11-1081.xml,N09-1025.xml,3414
328,1,-2.03,-2.3580000000000005,-3.4250000000000007,-2.5209999999999995,-2.869,-4.037999999999999,D11-1081.xml,N09-1025.xml,3414
329,-2.2880000000000003,-1.093,-2.69,-1.9079999999999995,-1.1509999999999998,-2.738,-3.659,D11-1081.xml,N09-1025.xml,3414
330,-1.3849999999999998,-2.3539999999999996,-2.5040000000000004,-1.5799999999999996,-3.104000000000001,-3.3259999999999996,-2.8760000000000003,D11-1125.xml,N09-1025.xml,3414
331,-1.7559999999999998,-1.404,-2.451,-2.361999999999999,-1.4029999999999996,-2.924,-3.4060000000000006,D11-1125.xml,N09-1025.xml,3414
332,-1.7860000000000005,-1.6119999999999997,-3.035,-3.0200000000000005,-1.52,-3.359000000000001,-3.7780000000000014,D11-1125.xml,N09-1025.xml,3414
333,-1.6119999999999997,-2.7439999999999998,-3.2410000000000005,-1.52,-1.392,-3.601000000000001,-3.364,D11-1125.xml,N09-1025.xml,3414
334,-2.1929999999999996,-2.0929999999999995,-3.3790000000000004,-0.98,-1.5430000000000001,-4.1049999999999995,-3.681,D11-1125.xml,N09-1025.xml,3414
335,-2.042,-2.817999999999999,-2.188,-2.02,-1.9089999999999998,-3.766000000000001,-3.3759999999999994,N12-1006.xml,N09-1025.xml,3414
336,-2.2469999999999994,-2.058,-2.337,-1.9350000000000005,-0.3839999999999999,-2.8770000000000007,-2.906,P12-1001.xml,N09-1025.xml,3414
337,-2.1119999999999997,-0.39400000000000013,-2.9919999999999995,-2.4770000000000003,1,-2.996,-4.026000000000002,P13-1110.xml,N09-1025.xml,3414
338,-2.089,-1.37,-3.144,-2.321,-1.633,-3.604,-3.897999999999999,P13-1110.xml,N09-1025.xml,3414
339,-1.367,-2.297,-3.2280000000000006,-0.9380000000000002,-0.3799999999999999,-4.1129999999999995,-3.6370000000000005,P13-1110.xml,N09-1025.xml,3414
340,-0.3799999999999999,-2.709,-3.430999999999999,-2.877,-2.324,-3.918000000000001,-4.7059999999999995,P13-1110.xml,N09-1025.xml,3414
341,-1.2220000000000004,-2.3870000000000005,-3.136,-3.117,-3.8,-4.175,-4.017,Pmert_n09.xml,N09-1025.xml,3414
342,-2.3870000000000005,-3.136,-3.117,-3.8,-2.078,-4.017,-4.910999999999998,Pmert_n09.xml,N09-1025.xml,3414
343,-2.7910000000000004,-3.1179999999999994,-3.114,-1.9019999999999997,-1.2560000000000002,-4.173999999999999,-3.6469999999999994,PMTS_n09.xml,N09-1025.xml,3414
344,-1.407,-1.4019999999999997,-2.505,-2.972,-1.8989999999999996,-3.117,-3.633000000000001,PMTS_n09.xml,N09-1025.xml,3414
345,-2.06,-2.3860000000000006,-3.2249999999999996,-1.8880000000000003,-2.936,-4.011,-3.670000000000001,PMTS_n09.xml,N09-1025.xml,3414
